LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,TotalSF,TotalBathrooms,Age,YearsSinceRemodel,Remodeled,IsNew,HasPool,HasGarage,HasFireplace,HasBasement,TotalPorchSF,QualXArea,QualXAge,OverallQual2,GrLivArea2,TotalSF2,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,SalePrice_Log
4.2626798770413155,9.009080614161977,5,1.9459101490553132,1958,1992,0.0,1.3862943611198906,1.3862943611198906,3,3,6.741700694652055,0.0,5.351858133476067,6.963189985870238,2,6.963189985870238,0.0,0.0,6.963189985870238,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,0.0,0,1958.0,1.0,308.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2007,7.655864017616056,2.0,4.219507705176107,33,1,0,0.0,1,0,1,0.0,8.571870752706934,5.817111159963204,3.258096538021482,13.924487825283618,15.310781513840181,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,139000,11.842236406331555
4.454347296253507,9.273878392780171,8,1.791759469228055,2003,2004,5.6937321388027,1.6094379124341003,1.3862943611198906,4,3,7.025538314638521,6.173786103901937,7.38025578842646,8.073091199693154,5,7.396335293800808,0.0,0.0,7.396335293800808,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,4,2.0794415416798357,0.6931471805599453,4,2003.0,3.0,880.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2009,8.483843211734683,3.0,3.1354942159291497,21,1,0,0.0,1,1,1,0.0,9.47523988153072,5.176149732573829,4.174387269895637,14.791443594044745,16.967272858551464,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,284000,12.556733038263905
4.0943445622221,9.011767474596178,7,1.791759469228055,2004,2004,4.990432586778736,1.6094379124341003,1.3862943611198906,4,3,6.580639137284949,0.0,6.459904454377535,7.214504414151143,5,7.214504414151143,0.0,0.0,7.214504414151143,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,4,1.9459101490553132,0.6931471805599453,4,2004.0,2.0,484.0,3,3,5.262690188904886,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,7.907283609426348,3.0,3.091042453358316,21,0,0,0.0,1,1,1,5.407171771460119,9.15978364835903,4.997212273764115,3.912023005428146,14.427537158488258,15.813831112919946,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,207000,12.240478903153711
4.0943445622221,9.10974625674048,6,1.791759469228055,1998,1998,0.0,1.3862943611198906,1.3862943611198906,4,3,6.720220155135295,0.0,4.7535901911063645,6.8501261661455,4,6.8501261661455,6.54534966033442,0.0,7.40184157874383,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,3,2.0794415416798357,1.0986122886681098,3,1998.0,2.0,472.0,3,3,4.61512051684126,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,7.856319571406588,3.5,3.332204510175204,27,0,0,0.0,1,1,1,4.9344739331306915,9.19309247856663,5.093750200806762,3.6109179126442243,14.802462901536956,15.711864549552182,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,192000,12.165255859329688
4.418840607796598,12.011644093954345,5,1.9459101490553132,1965,1965,0.0,1.3862943611198906,1.3862943611198906,3,3,7.1308988302963465,4.997212273764115,4.6443908991413725,7.313220387090301,5,7.3901814282264295,5.123963979403259,0.0,7.488293515159428,1.0986122886681098,0.0,2,0.0,3,0.6931471805599453,3,2.0794415416798357,1.0986122886681098,4,1965.0,2.0,529.0,3,3,6.508769136971682,0.0,0.0,0.0,0.0,0.0,0.0,6.55250788703459,8,2008,8.097426298597213,4.0,4.110873864173311,60,0,0,0.0,1,1,1,6.508769136971682,9.097283649683886,5.707110264748875,3.258096538021482,14.97546783637251,16.194243954505303,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,228950,12.34126328584159
4.465908118654584,9.558035114334135,9,1.791759469228055,2005,2006,5.303304908059076,1.6094379124341003,1.3862943611198906,5,3,7.1308988302963465,0.0,6.513230110912307,7.56164174558878,5,7.56164174558878,0.0,0.0,7.56164174558878,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,4,2.1972245773362196,0.6931471805599453,4,2005.0,3.0,676.0,3,3,5.187385805840755,3.9512437185814275,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,8.254528881939745,3.0,3.044522437723423,19,1,0,0.0,1,1,1,5.438079308923196,9.758403975346978,5.198497031265826,4.406719247264253,15.122243449763541,16.50853760785614,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,377426,12.841132451487937
4.2626798770413155,9.119977931895791,7,1.791759469228055,2002,2003,4.736198448394496,1.6094379124341003,1.3862943611198906,4,3,6.698268054115413,0.0,6.588926477533519,7.337587743538596,5,7.337587743538596,0.0,0.0,7.337587743538596,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,4,2.0794415416798357,0.0,0,2002.0,2.0,532.0,3,3,5.262690188904886,4.31748811353631,0.0,0.0,0.0,0.0,0.0,0.0,12,2008,8.030409562130485,3.0,3.1780538303479458,22,1,0,0.0,1,0,1,5.58724865840025,9.282940064390527,5.087596335232384,3.912023005428146,14.673874251270396,16.060168294498933,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,214000,12.273735966890268
4.5217885770490405,9.557187177595935,7,2.0794415416798357,1984,1998,0.0,1.6094379124341003,1.3862943611198906,4,3,5.365976015021851,0.0,6.903747257584598,7.097548850614793,5,7.3914152346753585,0.0,0.0,7.3914152346753585,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,4,2.1972245773362196,0.0,0,1984.0,2.0,440.0,3,3,4.6913478822291435,3.828641396489095,0.0,0.0,0.0,0.0,0.0,5.993961427306569,5,2006,7.948031990637284,3.0,3.7376696182833684,27,1,0,0.0,1,0,1,5.0369526024136295,9.336796795928741,5.662960480135946,3.912023005428146,14.781597424040772,15.895357267552507,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,202500,12.218500103788143
4.204692619390966,9.425532393502772,6,2.0794415416798357,1958,1998,5.176149732573829,1.3862943611198906,1.3862943611198906,3,2,6.373319789577012,0.0,6.447305862541213,7.103322062526113,3,7.103322062526113,0.0,0.0,7.103322062526113,0.0,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,0.0,0,1958.0,1.0,297.0,3,3,0.0,0.0,0.0,0.0,5.459585514144159,0.0,0.0,0.0,6,2009,7.796057974316123,1.0,4.219507705176107,27,1,0,0.0,1,0,1,5.459585514144159,8.89439598980643,5.998936561946683,3.6109179126442243,14.204999388952581,15.591293242020052,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,155000,11.951186847493476
4.454347296253507,9.56043370454936,8,1.791759469228055,2002,2002,0.0,1.6094379124341003,1.3862943611198906,4,3,0.0,0.0,6.875232087276577,6.875232087276577,5,6.901737206656574,6.82001636467413,0.0,7.554334823725748,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,4,2.302585092994046,0.0,0,2002.0,2.0,431.0,3,3,4.912654885736052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,7.964155718840937,2.5,3.1780538303479458,23,0,0,0.0,1,0,1,4.912654885736052,9.633317905168978,5.220355825078324,4.174387269895637,15.107621978706685,15.92761602744588,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,202900,12.220473454337986
4.110873864173311,9.036106025364846,4,1.6094379124341003,1950,1950,0.0,1.0986122886681098,1.0986122886681098,3,2,0.0,0.0,6.582025138892826,6.582025138892826,4,6.7357800142423265,0.0,0.0,6.7357800142423265,0.0,0.0,1,0.0,2,0.6931471805599453,3,1.6094379124341003,0.0,0,1950.0,1.0,294.0,3,3,5.5254529391317835,0.0,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,9,2009,7.354362330421477,1.0,4.330733340286331,75,0,0,0.0,1,0,1,5.616771097666572,8.121183242078828,5.707110264748875,2.833213344056216,13.469184733810108,14.707445070661448,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,82000,11.314486721293981
4.30406509320417,9.053101595549691,3,1.6094379124341003,1949,1950,5.831882477283517,1.3862943611198906,1.3862943611198906,0,0,0.0,0.0,0.0,0.0,2,6.947937068614969,0.0,0.0,6.947937068614969,0.0,0.0,2,0.0,2,1.0986122886681098,3,1.9459101490553132,0.0,0,1949.0,2.0,400.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,6.947937068614969,2.0,4.343805421853684,75,1,0,0.0,1,0,0,0.0,8.045908742270779,5.43372200355424,2.302585092994046,13.893952908826622,13.893952908826622,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,87500,11.37940550085183
4.1588830833596715,9.088172738001974,9,1.791759469228055,2005,2005,6.424869023905388,1.791759469228055,1.3862943611198906,5,3,3.367295829986474,0.0,7.4127640174265625,7.429520842786462,5,7.429520842786462,0.0,0.0,7.429520842786462,0.0,0.0,2,0.0,2,0.6931471805599453,5,1.9459101490553132,0.6931471805599453,5,2005.0,2.0,564.0,3,3,6.206575926724928,4.290459441148391,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.122371243406553,2.0,3.044522437723423,20,0,0,0.0,1,1,1,6.342121418721152,9.626217750431657,5.198497031265826,4.406719247264253,14.857854742231696,16.244148838881234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,266000,12.491255347155265
3.6109179126442243,7.860570785538664,5,1.3862943611198906,1976,1976,0.0,1.3862943611198906,1.3862943611198906,4,3,4.867534450455582,5.4510384535657,5.170483995038151,6.285998094508865,3,6.285998094508865,6.3578422665081,0.0,7.014814351275545,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,3,1.6094379124341003,0.0,0,1976.0,1.0,336.0,3,3,5.209486152841421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,7.407924322559599,1.5,3.912023005428146,49,0,0,0.0,1,0,1,5.209486152841421,8.623533227187563,5.5053315359323625,3.258096538021482,14.027831758326283,14.814635789140294,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,85000,11.350418300109132
4.189654742026425,8.769662508112274,6,1.791759469228055,1939,1950,0.0,1.3862943611198906,1.3862943611198906,3,3,0.0,0.0,6.880384082186005,6.880384082186005,4,6.880384082186005,6.406879986069314,0.0,7.363913501405819,0.0,0.0,1,0.0,3,0.6931471805599453,2,1.9459101490553132,0.6931471805599453,4,1939.0,1.0,312.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2006,7.843848638152472,1.0,4.465908118654584,75,1,0,0.0,1,1,1,0.0,9.155144736508232,6.248042874508429,3.6109179126442243,14.726559576028349,15.686912962659912,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,140200,11.850832386224807
4.30406509320417,9.455088847042777,6,2.1972245773362196,1960,1998,0.0,1.3862943611198906,1.6094379124341003,3,3,6.212606095751519,0.0,6.133398042996649,6.8658910748834385,3,6.8658910748834385,0.0,0.0,6.8658910748834385,0.0,0.0,1,0.0,2,0.6931471805599453,3,1.791759469228055,0.0,0,1960.0,1.0,301.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.648659816955295,4,2007,7.558516743045645,1.0,4.189654742026425,27,1,0,0.0,1,0,1,0.0,8.656781205623291,5.968707559985366,3.6109179126442243,13.729696645545863,15.115990189462758,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,151500,11.928347504569842
